32,10,1034,874,141,127,1,1,1
33,1,710,558,39,195,1,1,1
33,2,816,396,162,159,1,1,1
33,3,987,371,57,200,1,1,1
33,4,831,577,99,195,1,1,1
33,5,979,557,121,195,1,1,1
33,6,930,737,200,78,1,1,1
33,7,1022,726,53,139,1,1,1
33,8,827,859,175,102,1,1,1
33,9,942,832,56,166,1,1,1
33,10,1034,871,141,127,1,1,1
34,1,711,559,39,195,1,1,1
34,2,816,395,162,159,1,1,1
34,3,986,373,57,200,1,1,1
34,4,829,581,99,195,1,1,1
34,5,981,557,121,195,1,1,1
34,6,927,736,200,78,1,1,1
34,7,1021,725,53,139,1,1,1
34,8,827,859,175,102,1,1,1
34,9,940,832,56,166,1,1,1
34,10,1037,873,141,127,1,1,1
35,1,709,560,39,195,1,1,1
35,2,816,397,162,159,1,1,1
35,3,987,377,54,190,1,1,1
35,4,829,579,99,195,1,1,1
35,5,981,551,121,195,1,1,1
35,6,927,734,200,78,1,1,1
35,7,1019,724,53,139,1,1,1
35,8,825,860,175,102,1,1,1
35,9,941,834,53,158,1,1,1
35,10,1036,873,141,127,1,1,1
36,1,708,557,41,205,1,1,1
36,2,815,392,162,159,1,1,1
36,3,987,376,54,190,1,1,1
36,4,829,577,99,195,1,1,1
36,5,980,551,121,195,1,1,1
36,6,925,732,200,78,1,1,1
36,7,1016,723,53,139,1,1,1
36,8,821,859,175,102,1,1,1
36,9,941,831,53,158,1,1,1
36,10,1035,872,141,127,1,1,1
37,1,708,559,41,205,1,1,1
37,2,815,387,162,159,1,1,1
37,3,988,375,54,190,1,1,1
37,4,828,576,99,195,1,1,1
37,5,980,551,121,195,1,1,1
37,6,925,732,200,78,1,1,1
37,7,1013,722,55,146,1,1,1
37,8,818,858,175,102,1,1,1
37,9,941,829,53,158,1,1,1
37,10,1038,870,141,127,1,1,1
38,1,706,560,41,205,1,1,1
38,2,818,388,154,151,1,1,1
38,3,988,374,54,190,1,1,1
38,4,825,580,99,195,1,1,1
38,5,976,550,127,205,1,1,1
38,6,924,731,200,78,1,1,1
38,7,1011,721,55,146,1,1,1
38,8,812,853,184,107,1,1,1
38,9,939,825,53,158,1,1,1
38,10,1040,867,141,127,1,1,1
39,1,706,561,41,205,1,1,1
39,2,818,386,154,151,1,1,1
39,3,989,371,54,190,1,1,1
39,4,824,579,99,195,1,1,1
39,5,971,548,127,205,1,1,1
39,6,914,735,200,78,1,1,1
39,7,1008,718,58,153,1,1,1
39,8,812,850,184,107,1,1,1
39,9,934,819,56,166,1,1,1
39,10,1039,864,141,127,1,1,1
40,1,704,562,41,205,1,1,1
40,2,818,386,154,151,1,1,1
40,3,990,368,54,190,1,1,1
40,4,825,579,99,195,1,1,1
40,5,971,549,127,205,1,1,1
40,6,912,736,200,78,1,1,1
40,7,1006,711,61,161,1,1,1
40,8,810,850,184,107,1,1,1
40,9,931,814,59,174,1,1,1
40,10,1039,863,141,127,1,1,1
41,1,704,564,41,205,1,1,1
41,2,798,394,88,185,1,1,1
41,3,991,367,54,190,1,1,1
41,4,827,578,99,195,1,1,1
41,5,971,551,127,205,1,1,1
41,6,905,733,210,82,1,1,1
41,7,1006,710,61,161,1,1,1
41,8,809,850,184,107,1,1,1
41,9,931,818,56,166,1,1,1
41,10,1044,864,134,121,1,1,1
42,1,702,543,38,204,1,1,1
42,2,799,413,67,164,1,1,1
42,3,977,374,62,172,1,1,1
42,4,830,613,63,171,1,1,1
42,5,921,602,147,123,1,1,1
42,6,962,735,154,93,1,1,1
42,7,999,691,54,165,1,1,1
42,8,843,861,111,108,1,1,1
42,9,922,781,58,159,1,1,1
42,10,1049,878,136,121,1,1,1
43,1,702,559,38,204,1,1,1
43,2,796,429,67,164,1,1,1
43,3,980,383,62,172,1,1,1
43,4,827,616,63,171,1,1,1
43,5,920,607,147,123,1,1,1
43,6,954,732,154,93,1,1,1
43,7,1003,691,54,165,1,1,1
43,8,841,861,111,108,1,1,1
43,9,922,775,58,159,1,1,1
43,10,1048,871,136,121,1,1,1
44,1,701,561,38,204,1,1,1
44,2,794,431,67,164,1,1,1
44,3,979,383,62,172,1,1,1
44,4,826,618,63,171,1,1,1
44,5,917,607,147,123,1,1,1
44,6,953,732,154,93,1,1,1
44,7,1003,693,54,165,1,1,1
44,8,843,859,111,108,1,1,1
44,9,920,766,61,167,1,1,1
44,10,1046,867,136,121,1,1,1
45,1,700,563,38,204,1,1,1
45,2,795,432,67,164,1,1,1
45,3,976,379,65,181,1,1,1
45,4,824,619,63,171,1,1,1
45,5,915,606,147,123,1,1,1
45,6,952,730,154,93,1,1,1
45,7,1001,692,54,165,1,1,1
45,8,843,858,111,108,1,1,1
45,9,919,767,61,167,1,1,1
45,10,1046,867,136,121,1,1,1
46,1,698,564,38,204,1,1,1
46,2,793,436,67,164,1,1,1
46,3,974,381,65,181,1,1,1
46,4,824,622,63,171,1,1,1
46,5,913,608,147,123,1,1,1
46,6,952,729,154,93,1,1,1
46,7,1000,693,54,165,1,1,1
46,8,840,860,111,108,1,1,1
46,9,919,765,61,167,1,1,1
46,10,1045,866,136,121,1,1,1
47,1,698,563,38,204,1,1,1
47,2,791,439,67,164,1,1,1
47,3,972,382,65,181,1,1,1
47,4,822,623,63,171,1,1,1
47,5,913,607,147,123,1,1,1
47,6,948,730,154,93,1,1,1
47,7,999,693,54,165,1,1,1
47,8,838,861,111,108,1,1,1
47,9,916,764,61,167,1,1,1
47,10,1045,866,136,121,1,1,1
48,1,699,562,38,204,1,1,1
48,2,792,441,67,164,1,1,1
48,3,970,383,65,181,1,1,1
48,4,821,625,63,171,1,1,1
48,5,911,610,147,123,1,1,1
48,6,951,732,147,89,1,1,1
48,7,999,691,54,165,1,1,1
48,8,837,862,111,108,1,1,1
48,9,915,762,61,167,1,1,1
48,10,1045,866,136,121,1,1,1
49,1,698,563,38,204,1,1,1
49,2,790,438,70,172,1,1,1
49,3,967,385,65,181,1,1,1
49,4,822,626,63,171,1,1,1
49,5,911,610,147,123,1,1,1
49,6,949,732,147,89,1,1,1
49,7,998,686,54,165,1,1,1
49,8,836,863,111,108,1,1,1
49,9,913,758,64,175,1,1,1
49,10,1045,865,136,121,1,1,1
50,1,696,565,38,204,1,1,1
50,2,789,438,70,172,1,1,1
50,3,963,384,68,190,1,1,1
50,4,820,627,63,171,1,1,1
50,5,912,610,147,123,1,1,1
50,6,952,727,147,89,1,1,1
50,7,996,687,51,157,1,1,1
50,8,835,863,111,108,1,1,1
50,9,914,759,64,175,1,1,1
50,10,1046,863,136,121,1,1,1
51,1,696,566,38,204,1,1,1
51,2,791,441,70,172,1,1,1
51,3,961,389,68,190,1,1,1
51,4,816,630,66,180,1,1,1
51,5,916,608,147,123,1,1,1
51,6,951,724,147,89,1,1,1
51,7,990,683,54,165,1,1,1
51,8,834,862,111,108,1,1,1
51,9,913,757,67,184,1,1,1
51,10,1045,861,143,127,1,1,1
52,1,696,572,38,204,1,1,1
52,2,787,443,70,172,1,1,1
52,3,959,390,68,190,1,1,1
52,4,814,630,66,180,1,1,1
52,5,915,609,147,123,1,1,1
52,6,946,721,154,93,1,1,1
52,7,989,682,54,165,1,1,1
52,8,833,860,111,108,1,1,1
52,9,913,754,70,193,1,1,1
52,10,1042,855,150,133,1,1,1
53,1,694,575,38,204,1,1,1
53,2,787,442,70,172,1,1,1
53,3,957,391,68,190,1,1,1
53,4,815,636,63,171,1,1,1
53,5,915,610,147,123,1,1,1
53,6,949,743,154,93,1,1,1
53,7,977,672,80,159,1,1,1
53,8,833,861,111,108,1,1,1
53,9,913,751,70,193,1,1,1
53,10,1042,854,150,133,1,1,1
54,1,692,580,38,204,1,1,1
54,2,786,443,70,172,1,1,1
54,3,956,390,68,190,1,1,1
54,4,814,643,60,163,1,1,1
54,5,919,608,147,123,1,1,1
54,6,941,747,154,93,1,1,1
54,7,976,678,80,159,1,1,1
54,8,833,860,111,108,1,1,1
54,9,913,751,70,193,1,1,1
54,10,1042,852,150,133,1,1,1
55,1,690,579,38,204,1,1,1
55,2,786,445,70,172,1,1,1
55,3,956,391,68,190,1,1,1
55,4,812,645,60,163,1,1,1
55,5,920,606,147,123,1,1,1
55,6,940,749,154,93,1,1,1
55,7,977,678,80,159,1,1,1
55,8,830,861,111,108,1,1,1
55,9,917,755,67,184,1,1,1
55,10,1043,853,150,133,1,1,1
56,1,689,581,38,204,1,1,1
56,2,785,450,70,172,1,1,1
56,3,954,392,68,190,1,1,1
56,4,810,650,60,163,1,1,1
56,5,921,604,147,123,1,1,1
56,6,940,749,154,93,1,1,1
56,7,978,679,76,151,1,1,1
56,8,830,855,111,108,1,1,1
56,9,921,759,64,175,1,1,1
56,10,1043,852,150,133,1,1,1
57,1,690,582,38,204,1,1,1
57,2,784,453,70,172,1,1,1
57,3,954,392,68,190,1,1,1
57,4,807,653,60,163,1,1,1
57,5,922,603,147,123,1,1,1
57,6,938,745,154,93,1,1,1
57,7,976,679,76,151,1,1,1
57,8,827,857,111,108,1,1,1
57,9,924,757,64,175,1,1,1
57,10,1044,850,150,133,1,1,1
58,1,688,582,38,204,1,1,1
58,2,785,457,70,172,1,1,1
58,3,956,399,65,181,1,1,1
58,4,805,654,60,163,1,1,1
58,5,922,604,147,123,1,1,1
58,6,939,743,154,93,1,1,1
58,7,973,679,76,151,1,1,1
58,8,826,857,111,108,1,1,1
58,9,926,754,64,175,1,1,1
58,10,1044,850,150,133,1,1,1
59,1,688,584,38,204,1,1,1
59,2,785,459,70,172,1,1,1
59,3,958,398,65,181,1,1,1
59,4,802,658,60,163,1,1,1
59,5,882,628,166,87,1,1,1
59,6,955,728,136,127,1,1,1
59,7,969,661,105,155,1,1,1
59,8,808,865,111,108,1,1,1
59,9,901,733,64,175,1,1,1
59,10,1046,848,150,133,1,1,1
60,1,688,584,38,204,1,1,1
60,2,785,459,70,172,1,1,1
60,3,958,397,65,181,1,1,1
60,4,800,659,60,163,1,1,1
60,5,882,629,166,87,1,1,1
60,6,951,731,136,127,1,1,1
60,7,966,660,105,155,1,1,1
60,8,815,862,111,108,1,1,1
60,9,902,729,64,175,1,1,1
60,10,1047,847,150,133,1,1,1
61,1,686,584,38,204,1,1,1
61,2,785,459,70,172,1,1,1
61,3,957,398,65,181,1,1,1
61,4,798,659,60,163,1,1,1
61,5,880,628,166,87,1,1,1
61,6,950,731,136,127,1,1,1
61,7,965,661,105,155,1,1,1
61,8,810,866,111,108,1,1,1
61,9,900,733,64,175,1,1,1
61,10,1049,844,150,133,1,1,1
62,1,686,584,38,204,1,1,1
62,2,785,460,70,172,1,1,1
62,3,957,398,65,181,1,1,1
62,4,795,663,60,163,1,1,1
62,5,878,629,166,87,1,1,1
62,6,947,730,136,127,1,1,1
62,7,963,662,105,155,1,1,1
62,8,809,867,111,108,1,1,1
62,9,900,733,64,175,1,1,1
62,10,1046,839,150,133,1,1,1
63,1,685,585,38,204,1,1,1
63,2,784,462,70,172,1,1,1
63,3,957,407,62,172,1,1,1
63,4,793,664,60,163,1,1,1
63,5,856,645,166,87,1,1,1
63,6,947,730,136,127,1,1,1
63,7,960,644,105,155,1,1,1
63,8,807,867,111,108,1,1,1
63,9,871,719,64,175,1,1,1
63,10,1044,834,150,133,1,1,1
64,1,686,586,38,204,1,1,1
64,2,784,464,70,172,1,1,1
64,3,956,408,62,172,1,1,1
64,4,792,667,60,163,1,1,1
64,5,857,648,166,87,1,1,1
64,6,946,731,136,127,1,1,1
64,7,956,641,105,155,1,1,1
64,8,803,870,111,108,1,1,1
64,9,870,723,64,175,1,1,1
64,10,1042,831,150,133,1,1,1
65,1,684,586,38,204,1,1,1
65,2,784,464,70,172,1,1,1
65,3,955,409,62,172,1,1,1
65,4,793,677,57,155,1,1,1
65,5,857,647,166,87,1,1,1
65,6,945,730,136,127,1,1,1
65,7,955,640,105,155,1,1,1
65,8,802,867,111,108,1,1,1
65,9,870,722,64,175,1,1,1
65,10,1041,829,150,133,1,1,1
66,1,685,587,38,204,1,1,1
66,2,783,465,70,172,1,1,1
66,3,954,417,59,164,1,1,1
66,4,793,680,57,155,1,1,1
66,5,854,646,166,87,1,1,1
66,6,948,726,136,127,1,1,1
66,7,957,640,105,155,1,1,1
66,8,805,864,111,108,1,1,1
66,9,870,720,64,175,1,1,1
66,10,1038,826,150,133,1,1,1
67,1,683,588,38,204,1,1,1
67,2,784,464,70,172,1,1,1
67,3,952,415,62,172,1,1,1
67,4,794,679,57,155,1,1,1
67,5,849,644,174,91,1,1,1
67,6,948,722,136,127,1,1,1
67,7,957,638,105,155,1,1,1
67,8,803,865,111,108,1,1,1
67,9,874,724,64,175,1,1,1
67,10,1036,823,150,133,1,1,1
68,1,684,588,38,204,1,1,1
68,2,783,464,70,172,1,1,1
68,3,951,416,62,172,1,1,1
68,4,794,676,54,148,1,1,1
68,5,848,643,174,91,1,1,1
68,6,950,720,136,127,1,1,1
68,7,955,631,105,155,1,1,1
68,8,804,860,111,108,1,1,1
68,9,875,722,64,175,1,1,1
68,10,1034,820,150,133,1,1,1
69,1,684,586,38,204,1,1,1
69,2,783,463,70,172,1,1,1
69,3,951,417,62,172,1,1,1
69,4,794,676,54,148,1,1,1
69,5,847,643,174,91,1,1,1
69,6,950,707,94,171,1,1,1
69,7,915,635,161,118,1,1,1
69,8,778,865,102,130,1,1,1
69,9,866,722,67,184,1,1,1
69,10,1033,817,150,133,1,1,1
70,1,682,586,38,204,1,1,1
70,2,785,468,67,164,1,1,1
70,3,950,420,62,172,1,1,1
70,4,793,680,52,141,1,1,1
70,5,850,642,174,91,1,1,1
70,6,951,706,94,171,1,1,1
70,7,902,631,161,118,1,1,1
70,8,792,866,102,130,1,1,1
70,9,864,722,67,184,1,1,1
70,10,1036,819,143,127,1,1,1
71,1,681,579,40,214,1,1,1
71,2,784,474,64,156,1,1,1
71,3,951,420,62,172,1,1,1
71,4,793,685,52,141,1,1,1
71,5,842,639,183,96,1,1,1
71,6,953,699,94,171,1,1,1
71,7,900,629,161,118,1,1,1
71,8,794,865,102,130,1,1,1
71,9,863,722,67,184,1,1,1
71,10,1039,818,143,127,1,1,1
72,1,680,580,40,214,1,1,1
72,2,785,473,64,156,1,1,1
72,3,953,425,59,164,1,1,1
72,4,793,686,52,141,1,1,1
72,5,836,634,192,101,1,1,1
72,6,950,700,94,171,1,1,1
72,7,898,625,161,118,1,1,1
72,8,794,864,102,130,1,1,1
72,9,863,720,67,184,1,1,1
72,10,1041,817,143,127,1,1,1
73,1,680,579,40,214,1,1,1
73,2,786,478,64,156,1,1,1
73,3,952,424,59,164,1,1,1
73,4,792,685,52,141,1,1,1
73,5,834,633,192,101,1,1,1
73,6,949,701,94,171,1,1,1
73,7,908,629,161,96,1,1,1
73,8,792,862,102,130,1,1,1
73,9,848,731,111,139,1,1,1
73,10,1038,813,143,127,1,1,1
74,1,682,583,38,204,1,1,1
74,2,790,494,61,149,1,1,1
74,3,951,418,62,172,1,1,1
74,4,790,691,52,141,1,1,1
74,5,833,631,192,101,1,1,1
74,6,948,702,94,171,1,1,1
74,7,902,629,161,96,1,1,1
74,8,791,860,102,130,1,1,1
74,9,842,734,111,139,1,1,1
74,10,1038,814,143,127,1,1,1
75,1,682,583,38,204,1,1,1
75,2,792,505,58,142,1,1,1
75,3,950,412,65,181,1,1,1
75,4,790,702,49,134,1,1,1
75,5,831,628,192,101,1,1,1
75,6,945,699,99,180,1,1,1
75,7,904,626,161,96,1,1,1
75,8,791,858,102,130,1,1,1
75,9,843,737,111,139,1,1,1
75,10,1038,812,143,127,1,1,1
76,1,681,577,40,214,1,1,1
76,2,790,501,61,149,1,1,1
76,3,951,414,65,181,1,1,1
76,4,790,706,49,134,1,1,1
76,5,827,626,192,101,1,1,1
76,6,940,702,99,180,1,1,1
76,7,905,625,161,96,1,1,1
76,8,790,856,102,130,1,1,1
76,9,842,737,111,139,1,1,1
76,10,1038,811,143,127,1,1,1
77,1,682,581,38,204,1,1,1
77,2,790,501,61,149,1,1,1
77,3,951,414,65,181,1,1,1
77,4,789,711,49,134,1,1,1
77,5,822,627,192,101,1,1,1
77,6,937,704,99,180,1,1,1
77,7,903,620,161,96,1,1,1
77,8,787,857,102,130,1,1,1
77,9,839,734,117,146,1,1,1
