12,2,571.0,477.0,122.0,188.0,1.000000
12,3,868.0,433.0,119.0,222.0,1.000000
12,4,1057.0,595.0,225.0,118.0,1.000000
12,5,658.0,672.0,188.0,90.0,1.000000
12,6,801.0,670.0,183.0,75.0,1.000000
12,7,1018.0,687.0,98.0,214.0,1.000000
12,8,719.0,793.0,205.0,78.0,1.000000
12,9,821.0,831.0,204.0,70.0,1.000000
12,10,614.0,813.0,130.0,235.0,1.000000
13,1,629.0,310.0,189.0,110.0,1.000000
13,2,573.0,477.0,122.0,188.0,1.000000
13,3,875.0,404.0,119.0,222.0,1.000000
13,4,1047.0,588.0,225.0,118.0,1.000000
13,5,657.0,673.0,188.0,90.0,1.000000
13,6,803.0,671.0,183.0,75.0,1.000000
13,7,1016.0,691.0,98.0,214.0,1.000000
13,8,730.0,794.0,205.0,78.0,1.000000
13,9,815.0,828.0,204.0,70.0,1.000000
13,10,612.0,808.0,130.0,235.0,1.000000
14,1,620.0,307.0,185.0,105.0,1.000000
14,2,573.0,476.0,122.0,188.0,1.000000
14,3,873.0,410.0,119.0,222.0,1.000000
14,4,1043.0,590.0,225.0,118.0,1.000000
14,5,666.0,670.0,188.0,90.0,1.000000
14,6,803.0,670.0,183.0,75.0,1.000000
14,7,1014.0,693.0,98.0,214.0,1.000000
14,8,728.0,793.0,205.0,78.0,1.000000
14,9,810.0,826.0,204.0,70.0,1.000000
14,10,611.0,806.0,130.0,235.0,1.000000
15,1,624.0,307.0,171.0,100.0,1.000000
15,2,587.0,475.0,122.0,188.0,1.000000
15,3,872.0,413.0,119.0,222.0,1.000000
15,4,1041.0,590.0,225.0,118.0,1.000000
15,5,663.0,668.0,188.0,90.0,1.000000
15,6,803.0,669.0,183.0,75.0,1.000000
15,7,1013.0,694.0,98.0,214.0,1.000000
15,8,725.0,794.0,205.0,78.0,1.000000
15,9,809.0,826.0,204.0,70.0,1.000000
15,10,628.0,804.0,94.0,221.0,1.000000
16,1,622.0,305.0,168.0,100.0,1.000000
16,2,585.0,475.0,122.0,188.0,1.000000
16,3,872.0,414.0,119.0,222.0,1.000000
16,4,1040.0,590.0,225.0,118.0,1.000000
16,5,674.0,670.0,188.0,90.0,1.000000
16,6,802.0,669.0,183.0,75.0,1.000000
16,7,1014.0,693.0,98.0,214.0,1.000000
16,8,727.0,795.0,195.0,74.0,1.000000
16,9,807.0,825.0,204.0,70.0,1.000000
16,10,626.0,802.0,94.0,221.0,1.000000
17,1,615.0,300.0,169.0,100.0,1.000000
17,2,584.0,475.0,122.0,188.0,1.000000
17,3,868.0,402.0,125.0,233.0,1.000000
17,4,1040.0,588.0,225.0,118.0,1.000000
17,5,665.0,669.0,188.0,90.0,1.000000
17,6,801.0,668.0,183.0,75.0,1.000000
17,7,1013.0,693.0,98.0,214.0,1.000000
17,8,726.0,795.0,195.0,74.0,1.000000
17,9,799.0,821.0,214.0,74.0,1.000000
17,10,624.0,797.0,94.0,221.0,1.000000
18,1,610.0,295.0,165.0,100.0,1.000000
18,2,585.0,474.0,122.0,188.0,1.000000
18,3,870.0,412.0,119.0,222.0,1.000000
18,4,1039.0,585.0,225.0,118.0,1.000000
18,5,658.0,672.0,188.0,90.0,1.000000
18,6,798.0,667.0,183.0,75.0,1.000000
18,7,1011.0,693.0,98.0,214.0,1.000000
18,8,725.0,795.0,195.0,74.0,1.000000
18,9,793.0,818.0,214.0,74.0,1.000000
18,10,623.0,794.0,94.0,221.0,1.000000
19,1,604.0,292.0,164.0,100.0,1.000000
19,2,566.0,476.0,132.0,169.0,1.000000
19,3,869.0,415.0,119.0,222.0,1.000000
19,4,1035.0,580.0,236.0,124.0,1.000000
19,5,672.0,669.0,188.0,90.0,1.000000
19,6,796.0,666.0,183.0,75.0,1.000000
19,7,1007.0,694.0,103.0,201.0,1.000000
19,8,702.0,793.0,195.0,74.0,1.000000
19,9,788.0,817.0,214.0,74.0,1.000000
19,10,619.0,790.0,94.0,221.0,1.000000
20,1,590.0,290.0,172.0,100.0,1.000000
20,2,563.0,477.0,132.0,167.0,1.000000
20,3,869.0,413.0,119.0,222.0,1.000000
20,4,1035.0,579.0,236.0,124.0,1.000000
20,5,671.0,671.0,188.0,90.0,1.000000
20,6,792.0,664.0,183.0,75.0,1.000000
20,7,1008.0,696.0,103.0,201.0,1.000000
20,8,716.0,796.0,195.0,74.0,1.000000
20,9,783.0,815.0,214.0,74.0,1.000000
20,10,618.0,788.0,94.0,221.0,1.000000
21,1,590.0,289.0,165.0,100.0,1.000000
21,2,569.0,474.0,131.0,159.0,1.000000
21,3,872.0,420.0,113.0,211.0,1.000000
21,4,1031.0,577.0,236.0,124.0,1.000000
21,5,666.0,668.0,197.0,94.0,1.000000
21,6,793.0,665.0,183.0,75.0,1.000000
21,7,1006.0,698.0,103.0,201.0,1.000000
21,8,714.0,796.0,195.0,74.0,1.000000
21,9,788.0,815.0,204.0,70.0,1.000000
21,10,616.0,785.0,94.0,221.0,1.000000
22,1,588.0,294.0,174.0,86.0,1.000000
22,2,569.0,476.0,120.0,159.0,1.000000
22,3,868.0,414.0,119.0,222.0,1.000000
22,4,1028.0,573.0,236.0,124.0,1.000000
22,5,665.0,669.0,197.0,94.0,1.000000
22,6,801.0,651.0,172.0,87.0,1.000000
22,7,1007.0,698.0,103.0,201.0,1.000000
22,8,714.0,794.0,195.0,74.0,1.000000
22,9,780.0,813.0,214.0,74.0,1.000000
22,10,615.0,786.0,90.0,210.0,1.000000
23,1,581.0,289.0,174.0,86.0,1.000000
23,2,574.0,469.0,120.0,159.0,1.000000
23,3,865.0,407.0,125.0,233.0,1.000000
23,4,1023.0,569.0,236.0,124.0,1.000000
23,5,657.0,676.0,197.0,94.0,1.000000
23,6,816.0,653.0,160.0,87.0,1.000000
23,7,1007.0,697.0,103.0,201.0,1.000000
23,8,710.0,793.0,195.0,74.0,1.000000
23,9,788.0,812.0,203.0,74.0,1.000000
23,10,613.0,781.0,90.0,210.0,1.000000
24,1,583.0,288.0,166.0,82.0,1.000000
24,2,574.0,469.0,120.0,159.0,1.000000
24,3,867.0,411.0,125.0,233.0,1.000000
24,4,1019.0,565.0,236.0,124.0,1.000000
24,5,659.0,667.0,207.0,99.0,1.000000
24,6,824.0,651.0,154.0,89.0,1.000000
24,7,1006.0,696.0,103.0,201.0,1.000000
24,8,708.0,793.0,195.0,74.0,1.000000
24,9,779.0,810.0,203.0,74.0,1.000000
24,10,609.0,780.0,90.0,210.0,1.000000
25,1,575.0,281.0,174.0,86.0,1.000000
25,2,574.0,465.0,120.0,159.0,1.000000
25,3,867.0,412.0,107.0,223.0,1.000000
25,4,1016.0,562.0,236.0,114.0,1.000000
25,5,652.0,681.0,207.0,81.0,1.000000
25,6,826.0,644.0,155.0,102.0,1.000000
25,7,1005.0,695.0,103.0,201.0,1.000000
25,8,708.0,792.0,195.0,74.0,1.000000
25,9,778.0,809.0,203.0,74.0,1.000000
25,10,606.0,777.0,90.0,210.0,1.000000
26,1,568.0,278.0,174.0,86.0,1.000000
26,2,573.0,465.0,120.0,159.0,1.000000
26,3,874.0,420.0,107.0,223.0,1.000000
26,4,1017.0,562.0,218.0,114.0,1.000000
26,5,641.0,676.0,207.0,99.0,1.000000
26,6,826.0,640.0,155.0,107.0,1.000000
26,7,992.0,700.0,130.0,181.0,1.000000
26,8,689.0,788.0,195.0,74.0,1.000000
26,9,776.0,808.0,203.0,74.0,1.000000
26,10,602.0,770.0,94.0,221.0,1.000000
27,1,557.0,273.0,183.0,90.0,1.000000
27,2,573.0,461.0,120.0,159.0,1.000000
27,3,875.0,425.0,107.0,211.0,1.000000
27,4,1014.0,561.0,220.0,114.0,1.000000
27,5,634.0,687.0,207.0,77.0,1.000000
27,6,812.0,649.0,168.0,91.0,1.000000
27,7,993.0,701.0,130.0,181.0,1.000000
27,8,700.0,790.0,195.0,74.0,1.000000
27,9,775.0,808.0,203.0,74.0,1.000000
27,10,599.0,768.0,94.0,221.0,1.000000
28,1,548.0,267.0,192.0,95.0,1.000000
28,2,573.0,456.0,120.0,159.0,1.000000
28,3,875.0,427.0,107.0,208.0,1.000000
28,4,1008.0,557.0,224.0,114.0,1.000000
28,5,640.0,683.0,224.0,80.0,1.000000
28,6,810.0,636.0,166.0,106.0,1.000000
28,7,991.0,701.0,130.0,181.0,1.000000
28,8,698.0,789.0,195.0,74.0,1.000000
28,9,773.0,809.0,203.0,74.0,1.000000
28,10,597.0,764.0,94.0,221.0,1.000000
29,1,547.0,265.0,183.0,90.0,1.000000
29,2,571.0,453.0,120.0,159.0,1.000000
29,3,871.0,419.0,112.0,211.0,1.000000
29,4,1011.0,557.0,212.0,114.0,1.000000
29,5,644.0,685.0,224.0,80.0,1.000000
29,6,813.0,634.0,166.0,106.0,1.000000
29,7,990.0,701.0,130.0,181.0,1.000000
29,8,695.0,787.0,195.0,74.0,1.000000
29,9,781.0,792.0,184.0,76.0,1.000000
29,10,594.0,763.0,94.0,221.0,1.000000
30,1,535.0,261.0,183.0,90.0,1.000000
30,2,561.0,484.0,152.0,146.0,1.000000
30,3,869.0,417.0,118.0,209.0,1.000000
30,4,1009.0,555.0,213.0,114.0,1.000000
30,5,644.0,686.0,224.0,80.0,1.000000
30,6,823.0,641.0,166.0,106.0,1.000000
30,7,988.0,699.0,130.0,181.0,1.000000
30,8,694.0,786.0,195.0,74.0,1.000000
30,9,784.0,794.0,184.0,76.0,1.000000
30,10,592.0,760.0,94.0,221.0,1.000000
31,1,525.0,261.0,183.0,90.0,1.000000
31,2,561.0,476.0,152.0,146.0,1.000000
31,3,867.0,400.0,124.0,219.0,1.000000
31,4,1011.0,558.0,203.0,114.0,1.000000
31,5,647.0,686.0,224.0,80.0,1.000000
31,6,817.0,640.0,166.0,106.0,1.000000
31,7,988.0,701.0,145.0,176.0,1.000000
31,8,692.0,787.0,195.0,74.0,1.000000
31,9,784.0,794.0,184.0,76.0,1.000000
31,10,588.0,758.0,94.0,221.0,1.000000
32,1,522.0,258.0,183.0,90.0,1.000000
32,2,559.0,473.0,152.0,146.0,1.000000
32,3,872.0,405.0,118.0,218.0,1.000000
32,4,1015.0,563.0,215.0,111.0,1.000000
32,5,646.0,687.0,224.0,80.0,1.000000
32,6,825.0,636.0,166.0,106.0,1.000000
32,7,987.0,705.0,145.0,176.0,1.000000
32,8,691.0,785.0,195.0,74.0,1.000000
32,9,770.0,770.0,155.0,96.0,1.000000
32,10,587.0,755.0,94.0,221.0,1.000000
33,1,517.0,256.0,183.0,90.0,1.000000
33,2,558.0,472.0,152.0,146.0,1.000000
33,3,877.0,416.0,118.0,218.0,1.000000
33,4,1006.0,562.0,215.0,111.0,1.000000
33,5,630.0,685.0,224.0,80.0,1.000000
33,6,843.0,635.0,148.0,118.0,1.000000
33,7,987.0,704.0,145.0,176.0,1.000000
33,8,691.0,783.0,195.0,74.0,1.000000
33,9,763.0,766.0,155.0,96.0,1.000000
33,10,584.0,752.0,94.0,221.0,1.000000
34,1,508.0,251.0,192.0,95.0,1.000000
34,2,559.0,469.0,152.0,146.0,1.000000
34,3,878.0,417.0,118.0,218.0,1.000000
34,4,1005.0,560.0,215.0,111.0,1.000000
34,5,635.0,686.0,224.0,80.0,1.000000
34,6,848.0,631.0,148.0,118.0,1.000000
34,7,986.0,703.0,145.0,176.0,1.000000
34,8,672.0,783.0,195.0,74.0,1.000000
34,9,761.0,760.0,155.0,96.0,1.000000
34,10,581.0,750.0,94.0,221.0,1.000000
35,1,503.0,246.0,192.0,95.0,1.000000
35,2,553.0,464.0,160.0,153.0,1.000000
35,3,879.0,415.0,118.0,218.0,1.000000
35,4,1004.0,558.0,215.0,111.0,1.000000
35,5,637.0,687.0,224.0,80.0,1.000000
35,6,843.0,633.0,148.0,118.0,1.000000
35,7,985.0,704.0,145.0,176.0,1.000000
35,8,682.0,784.0,195.0,74.0,1.000000
35,9,763.0,760.0,155.0,96.0,1.000000
35,10,579.0,748.0,94.0,221.0,1.000000
36,1,499.0,244.0,192.0,95.0,1.000000
36,2,555.0,478.0,160.0,111.0,1.000000
36,3,889.0,411.0,118.0,218.0,1.000000
36,4,1004.0,559.0,215.0,111.0,1.000000
36,5,638.0,686.0,224.0,80.0,1.000000
36,6,844.0,625.0,148.0,118.0,1.000000
36,7,983.0,704.0,145.0,166.0,1.000000
36,8,680.0,782.0,195.0,74.0,1.000000
36,9,766.0,761.0,155.0,96.0,1.000000
36,10,576.0,744.0,94.0,221.0,1.000000
37,1,492.0,238.0,192.0,95.0,1.000000
37,2,564.0,473.0,160.0,111.0,1.000000
37,3,892.0,419.0,118.0,218.0,1.000000
37,4,1002.0,558.0,215.0,111.0,1.000000
37,5,637.0,686.0,224.0,80.0,1.000000
37,6,846.0,628.0,148.0,118.0,1.000000
37,7,982.0,708.0,145.0,166.0,1.000000
37,8,681.0,782.0,195.0,74.0,1.000000
37,9,765.0,750.0,141.0,121.0,1.000000
37,10,572.0,741.0,94.0,221.0,1.000000
38,1,486.0,236.0,192.0,95.0,1.000000
38,2,565.0,471.0,160.0,111.0,1.000000
38,3,894.0,419.0,118.0,218.0,1.000000
38,4,999.0,558.0,215.0,111.0,1.000000
38,5,639.0,688.0,224.0,80.0,1.000000
38,6,842.0,636.0,148.0,118.0,1.000000
38,7,980.0,708.0,145.0,166.0,1.000000
38,8,677.0,780.0,195.0,74.0,1.000000
38,9,774.0,749.0,141.0,121.0,1.000000
38,10,569.0,736.0,94.0,221.0,1.000000
39,1,480.0,230.0,192.0,95.0,1.000000
39,2,569.0,469.0,160.0,111.0,1.000000
39,3,895.0,420.0,118.0,218.0,1.000000
39,4,995.0,556.0,226.0,117.0,1.000000
39,5,640.0,689.0,224.0,80.0,1.000000
39,6,842.0,639.0,148.0,118.0,1.000000
39,7,979.0,709.0,145.0,166.0,1.000000
39,8,679.0,783.0,186.0,70.0,1.000000
39,9,775.0,750.0,141.0,121.0,1.000000
39,10,567.0,733.0,94.0,221.0,1.000000
40,1,473.0,225.0,192.0,95.0,1.000000
40,2,570.0,466.0,160.0,111.0,1.000000
40,3,897.0,421.0,118.0,218.0,1.000000
40,4,1010.0,552.0,226.0,101.0,1.000000
40,5,642.0,689.0,224.0,80.0,1.000000
40,6,848.0,633.0,148.0,118.0,1.000000
40,7,978.0,709.0,145.0,166.0,1.000000
40,8,672.0,786.0,186.0,70.0,1.000000
40,9,768.0,744.0,141.0,121.0,1.000000
40,10,566.0,730.0,94.0,221.0,1.000000
41,1,468.0,220.0,192.0,95.0,1.000000
41,2,573.0,465.0,160.0,111.0,1.000000
41,3,900.0,422.0,118.0,218.0,1.000000
41,4,1005.0,549.0,226.0,101.0,1.000000
41,5,641.0,688.0,224.0,80.0,1.000000
41,6,850.0,635.0,148.0,118.0,1.000000
41,7,979.0,709.0,145.0,166.0,1.000000
41,8,676.0,786.0,186.0,70.0,1.000000
41,9,765.0,735.0,141.0,121.0,1.000000
41,10,562.0,727.0,94.0,221.0,1.000000
42,1,462.0,214.0,192.0,95.0,1.000000
42,2,556.0,461.0,181.0,101.0,1.000000
42,3,868.0,440.0,154.0,199.0,1.000000
42,4,1001.0,548.0,237.0,106.0,1.000000
42,5,634.0,687.0,235.0,84.0,1.000000
42,6,859.0,637.0,148.0,118.0,1.000000
42,7,963.0,709.0,159.0,156.0,1.000000
42,8,675.0,786.0,186.0,70.0,1.000000
42,9,763.0,734.0,141.0,121.0,1.000000
42,10,561.0,723.0,94.0,221.0,1.000000
43,1,483.0,208.0,167.0,95.0,1.000000
43,2,572.0,462.0,181.0,101.0,1.000000
43,3,866.0,441.0,154.0,199.0,1.000000
43,4,1003.0,545.0,237.0,106.0,1.000000
43,5,635.0,688.0,235.0,84.0,1.000000
43,6,855.0,645.0,148.0,118.0,1.000000
43,7,956.0,714.0,159.0,156.0,1.000000
43,8,672.0,784.0,195.0,74.0,1.000000
43,9,764.0,732.0,141.0,121.0,1.000000
43,10,558.0,722.0,94.0,221.0,1.000000
44,1,477.0,203.0,167.0,95.0,1.000000
44,2,574.0,462.0,181.0,101.0,1.000000
44,3,871.0,443.0,154.0,199.0,1.000000
44,4,1001.0,543.0,237.0,106.0,1.000000
44,5,635.0,686.0,235.0,84.0,1.000000
44,6,843.0,655.0,148.0,118.0,1.000000
44,7,955.0,713.0,159.0,156.0,1.000000
44,8,671.0,782.0,195.0,74.0,1.000000
44,9,765.0,732.0,111.0,134.0,1.000000
44,10,554.0,719.0,94.0,221.0,1.000000
45,1,474.0,200.0,167.0,95.0,1.000000
45,2,576.0,461.0,181.0,101.0,1.000000
45,3,869.0,451.0,154.0,199.0,1.000000
45,4,1001.0,542.0,237.0,106.0,1.000000
45,5,626.0,698.0,228.0,71.0,1.000000
45,6,862.0,629.0,128.0,132.0,1.000000
45,7,953.0,714.0,159.0,156.0,1.000000
45,8,670.0,783.0,195.0,74.0,1.000000
45,9,762.0,732.0,111.0,134.0,1.000000
45,10,553.0,717.0,94.0,221.0,1.000000
46,1,468.0,195.0,167.0,95.0,1.000000
46,2,535.0,462.0,216.0,101.0,1.000000
46,3,873.0,455.0,154.0,199.0,1.000000
46,4,1001.0,539.0,237.0,106.0,1.000000
46,5,631.0,700.0,228.0,71.0,1.000000
46,6,860.0,637.0,128.0,132.0,1.000000
46,7,961.0,705.0,159.0,156.0,1.000000
46,8,666.0,783.0,195.0,74.0,1.000000
46,9,762.0,729.0,111.0,134.0,1.000000
46,10,551.0,713.0,94.0,221.0,1.000000
47,1,461.0,192.0,167.0,95.0,1.000000
47,2,552.0,461.0,216.0,101.0,1.000000
47,3,878.0,453.0,137.0,199.0,1.000000
47,4,997.0,537.0,237.0,106.0,1.000000
47,5,633.0,699.0,228.0,71.0,1.000000
47,6,859.0,630.0,128.0,132.0,1.000000
47,7,963.0,704.0,159.0,156.0,1.000000
47,8,663.0,783.0,195.0,74.0,1.000000
47,9,750.0,709.0,111.0,134.0,1.000000
47,10,547.0,711.0,94.0,221.0,1.000000
48,1,456.0,189.0,167.0,95.0,1.000000
48,2,557.0,461.0,216.0,101.0,1.000000
48,3,877.0,451.0,137.0,199.0,1.000000
48,4,989.0,535.0,249.0,111.0,1.000000
48,5,625.0,697.0,239.0,75.0,1.000000
48,6,850.0,637.0,128.0,132.0,1.000000
48,7,956.0,705.0,159.0,156.0,1.000000
48,8,660.0,784.0,195.0,74.0,1.000000
48,9,741.0,701.0,111.0,134.0,1.000000
48,10,546.0,710.0,94.0,221.0,1.000000
49,1,449.0,187.0,175.0,100.0,1.000000
49,2,551.0,459.0,227.0,106.0,1.000000
49,3,871.0,457.0,137.0,199.0,1.000000
49,4,989.0,534.0,249.0,111.0,1.000000
49,5,624.0,697.0,239.0,75.0,1.000000
49,6,867.0,628.0,109.0,132.0,1.000000
49,7,961.0,698.0,159.0,156.0,1.000000
49,8,656.0,785.0,195.0,74.0,1.000000
49,9,741.0,698.0,111.0,134.0,1.000000
49,10,542.0,707.0,94.0,221.0,1.000000
50,1,449.0,186.0,175.0,100.0,1.000000
50,2,555.0,459.0,227.0,106.0,1.000000
50,3,877.0,461.0,137.0,199.0,1.000000
50,4,987.0,532.0,249.0,111.0,1.000000
50,5,622.0,699.0,239.0,75.0,1.000000
50,6,868.0,633.0,109.0,132.0,1.000000
50,7,958.0,701.0,159.0,156.0,1.000000
50,8,654.0,784.0,195.0,74.0,1.000000
50,9,739.0,694.0,111.0,134.0,1.000000
50,10,541.0,705.0,94.0,221.0,1.000000
51,1,448.0,183.0,175.0,100.0,1.000000
51,2,559.0,459.0,227.0,106.0,1.000000
51,3,884.0,468.0,137.0,199.0,1.000000
51,4,988.0,530.0,249.0,111.0,1.000000
51,5,621.0,700.0,239.0,75.0,1.000000
51,6,869.0,632.0,109.0,132.0,1.000000
51,7,955.0,696.0,159.0,156.0,1.000000
51,8,651.0,785.0,195.0,74.0,1.000000
51,9,738.0,652.0,81.0,173.0,1.000000
51,10,537.0,704.0,94.0,221.0,1.000000
52,1,451.0,182.0,167.0,95.0,1.000000
52,2,536.0,453.0,227.0,99.0,1.000000
52,3,885.0,469.0,137.0,199.0,1.000000
52,4,988.0,530.0,249.0,111.0,1.000000
52,5,618.0,700.0,239.0,75.0,1.000000
52,6,868.0,632.0,109.0,132.0,1.000000
52,7,952.0,703.0,174.0,146.0,1.000000
52,8,651.0,785.0,195.0,74.0,1.000000
52,9,739.0,657.0,81.0,173.0,1.000000
52,10,534.0,701.0,94.0,221.0,1.000000
53,1,448.0,179.0,167.0,95.0,1.000000
53,2,547.0,454.0,227.0,99.0,1.000000
53,3,894.0,470.0,129.0,199.0,1.000000
53,4,988.0,529.0,249.0,111.0,1.000000
53,5,613.0,702.0,239.0,75.0,1.000000
53,6,869.0,630.0,109.0,132.0,1.000000
53,7,949.0,692.0,186.0,153.0,1.000000
53,8,651.0,776.0,163.0,90.0,1.000000
53,9,737.0,655.0,81.0,173.0,1.000000
53,10,531.0,694.0,99.0,232.0,1.000000
54,1,440.0,174.0,175.0,100.0,1.000000
54,2,552.0,454.0,227.0,99.0,1.000000
54,3,905.0,476.0,129.0,199.0,1.000000
54,4,986.0,528.0,249.0,111.0,1.000000
54,5,647.0,688.0,200.0,83.0,1.000000
54,6,863.0,607.0,114.0,155.0,1.000000
54,7,942.0,701.0,186.0,142.0,1.000000
54,8,653.0,776.0,155.0,94.0,1.000000
54,9,737.0,651.0,81.0,173.0,1.000000
54,10,529.0,693.0,99.0,232.0,1.000000
55,1,434.0,169.0,184.0,105.0,1.000000
55,2,545.0,451.0,238.0,104.0,1.000000
55,3,907.0,479.0,129.0,199.0,1.000000
55,4,986.0,527.0,225.0,111.0,1.000000
55,5,650.0,694.0,200.0,83.0,1.000000
55,6,866.0,614.0,114.0,155.0,1.000000
55,7,941.0,702.0,186.0,140.0,1.000000
55,8,649.0,777.0,159.0,94.0,1.000000
55,9,737.0,622.0,81.0,173.0,1.000000
55,10,526.0,691.0,99.0,232.0,1.000000
56,1,428.0,163.0,193.0,110.0,1.000000
56,2,543.0,450.0,238.0,104.0,1.000000
56,3,895.0,456.0,129.0,212.0,1.000000
56,4,991.0,527.0,225.0,111.0,1.000000
56,5,646.0,694.0,200.0,83.0,1.000000
56,6,865.0,612.0,114.0,155.0,1.000000
56,7,948.0,698.0,186.0,140.0,1.000000
